stat_id,video_id,views,likes,dislikes,comments,watch_time_min,stat_date,title,category,upload_date,duration_sec,view_id,sub_id,watch_date,watch_duration,join_date,gender,country
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,87,72,2025-07-09,50,2025-01-17,Male,Canada
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,92,83,2025-07-09,266,2025-05-20,Female,USA
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,100,52,2025-07-09,611,2025-03-29,Other,India
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,128,69,2025-07-09,696,2024-10-14,Female,UK
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,130,89,2025-07-09,888,2024-09-19,Female,USA
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,171,44,2025-07-09,218,2025-03-03,Female,India
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,175,62,2025-07-09,304,2025-01-06,Male,UK
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,180,10,2025-07-09,39,2025-03-22,Female,Germany
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,8,32,2025-07-09,322,2025-06-14,Male,Germany
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,28,54,2025-07-09,12,2025-05-30,Male,Canada
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,59,60,2025-07-09,162,2024-07-27,Other,Germany
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,79,2,2025-07-09,422,2025-06-23,Female,India
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,138,76,2025-07-09,420,2024-11-17,Male,USA
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,152,69,2025-07-09,536,2024-10-14,Female,UK
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,189,11,2025-07-09,24,2025-06-10,Male,Canada
41,6,9662,1677,366,481,7166,2025-07-09,Video 6,Tech,2025-01-29,489,193,98,2025-07-09,240,2024-11-16,Other,USA
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,6,89,2025-07-09,612,2024-09-19,Female,USA
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,18,45,2025-07-09,226,2024-08-08,Other,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,47,60,2025-07-09,816,2024-07-27,Other,Germany
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,57,32,2025-07-09,240,2025-06-14,Male,Germany
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,76,90,2025-07-09,715,2024-12-10,Other,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,105,75,2025-07-09,285,2025-03-17,Female,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,106,48,2025-07-09,600,2024-11-02,Male,USA
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,110,45,2025-07-09,189,2024-08-08,Other,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,113,71,2025-07-09,677,2025-03-29,Male,UK
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,124,25,2025-07-09,366,2024-08-25,Other,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,132,25,2025-07-09,347,2024-08-25,Other,India
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,149,39,2025-07-09,801,2025-03-07,Male,Germany
42,14,9360,2172,215,227,1246,2025-07-09,Video 14,Education,2024-08-13,885,163,63,2025-07-09,380,2025-02-27,Other,Germany
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,27,2,2025-07-09,170,2025-06-23,Female,India
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,43,79,2025-07-09,82,2025-05-10,Female,UK
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,51,35,2025-07-09,687,2025-04-13,Female,USA
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,80,67,2025-07-09,288,2025-01-05,Male,Germany
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,86,63,2025-07-09,622,2025-02-27,Other,Germany
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,119,40,2025-07-09,660,2025-03-01,Female,India
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,129,98,2025-07-09,117,2024-11-16,Other,USA
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,133,28,2025-07-09,431,2024-08-15,Other,USA
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,166,74,2025-07-09,520,2024-07-17,Other,Canada
43,16,8665,4150,698,204,5509,2025-07-09,Video 16,Tech,2025-03-01,774,182,81,2025-07-09,633,2025-03-03,Female,Germany
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,27,2,2025-07-09,170,2025-06-23,Female,India
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,43,79,2025-07-09,82,2025-05-10,Female,UK
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,51,35,2025-07-09,687,2025-04-13,Female,USA
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,80,67,2025-07-09,288,2025-01-05,Male,Germany
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,86,63,2025-07-09,622,2025-02-27,Other,Germany
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,119,40,2025-07-09,660,2025-03-01,Female,India
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,129,98,2025-07-09,117,2024-11-16,Other,USA
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,133,28,2025-07-09,431,2024-08-15,Other,USA
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,166,74,2025-07-09,520,2024-07-17,Other,Canada
44,16,5283,4012,255,836,5243,2025-07-09,Video 16,Tech,2025-03-01,774,182,81,2025-07-09,633,2025-03-03,Female,Germany
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,5,76,2025-07-09,890,2024-11-17,Male,USA
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,17,6,2025-07-09,650,2024-10-22,Male,Germany
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,25,83,2025-07-09,575,2025-05-20,Female,USA
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,38,23,2025-07-09,733,2025-04-14,Other,USA
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,49,94,2025-07-09,650,2024-12-03,Female,Germany
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,103,40,2025-07-09,698,2025-03-01,Female,India
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,112,96,2025-07-09,541,2025-03-03,Male,UK
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,157,71,2025-07-09,565,2025-03-29,Male,UK
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,176,15,2025-07-09,458,2025-03-14,Male,India
45,7,4372,2067,682,940,2141,2025-07-09,Video 7,Education,2024-08-14,285,185,20,2025-07-09,736,2025-04-20,Other,India
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,1,51,2025-07-09,399,2025-03-10,Male,Germany
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,7,81,2025-07-09,449,2025-03-03,Female,Germany
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,12,39,2025-07-09,634,2025-03-07,Male,Germany
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,50,76,2025-07-09,613,2024-11-17,Male,USA
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,52,42,2025-07-09,833,2025-06-08,Male,UK
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,101,89,2025-07-09,31,2024-09-19,Female,USA
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,114,43,2025-07-09,462,2025-05-15,Other,Canada
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,118,35,2025-07-09,456,2025-04-13,Female,USA
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,123,93,2025-07-09,491,2024-09-29,Other,India
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,135,62,2025-07-09,517,2025-01-06,Male,UK
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,137,93,2025-07-09,688,2024-09-29,Other,India
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,144,25,2025-07-09,100,2024-08-25,Other,India
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,155,6,2025-07-09,683,2024-10-22,Male,Germany
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,161,82,2025-07-09,202,2025-04-11,Male,Germany
46,13,3446,426,105,471,5020,2025-07-09,Video 13,Education,2025-04-08,837,200,67,2025-07-09,167,2025-01-05,Male,Germany
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,41,84,2025-07-09,890,2024-08-11,Male,Germany
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,62,86,2025-07-09,155,2025-02-22,Other,India
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,111,55,2025-07-09,491,2024-09-14,Male,India
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,153,17,2025-07-09,854,2024-10-17,Male,Germany
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,169,62,2025-07-09,788,2025-01-06,Male,UK
47,2,5247,766,362,358,8408,2025-07-09,Video 2,Education,2025-02-18,793,173,7,2025-07-09,572,2025-01-26,Female,India
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,8,32,2025-07-09,322,2025-06-14,Male,Germany
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,28,54,2025-07-09,12,2025-05-30,Male,Canada
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,59,60,2025-07-09,162,2024-07-27,Other,Germany
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,79,2,2025-07-09,422,2025-06-23,Female,India
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,138,76,2025-07-09,420,2024-11-17,Male,USA
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,152,69,2025-07-09,536,2024-10-14,Female,UK
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,189,11,2025-07-09,24,2025-06-10,Male,Canada
48,6,4010,3479,798,312,5167,2025-07-09,Video 6,Tech,2025-01-29,489,193,98,2025-07-09,240,2024-11-16,Other,USA
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,1,51,2025-07-09,399,2025-03-10,Male,Germany
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,7,81,2025-07-09,449,2025-03-03,Female,Germany
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,12,39,2025-07-09,634,2025-03-07,Male,Germany
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,50,76,2025-07-09,613,2024-11-17,Male,USA
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,52,42,2025-07-09,833,2025-06-08,Male,UK
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,101,89,2025-07-09,31,2024-09-19,Female,USA
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,114,43,2025-07-09,462,2025-05-15,Other,Canada
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,118,35,2025-07-09,456,2025-04-13,Female,USA
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,123,93,2025-07-09,491,2024-09-29,Other,India
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,135,62,2025-07-09,517,2025-01-06,Male,UK
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,137,93,2025-07-09,688,2024-09-29,Other,India
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,144,25,2025-07-09,100,2024-08-25,Other,India
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,155,6,2025-07-09,683,2024-10-22,Male,Germany
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,161,82,2025-07-09,202,2025-04-11,Male,Germany
49,13,4451,2276,573,840,6791,2025-07-09,Video 13,Education,2025-04-08,837,200,67,2025-07-09,167,2025-01-05,Male,Germany
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,14,77,2025-07-09,111,2024-08-24,Other,USA
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,40,67,2025-07-09,729,2025-01-05,Male,Germany
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,55,36,2025-07-09,127,2025-03-11,Female,UK
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,116,90,2025-07-09,195,2024-12-10,Other,India
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,120,33,2025-07-09,843,2024-08-19,Male,Germany
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,134,95,2025-07-09,720,2024-10-21,Female,USA
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,143,13,2025-07-09,475,2025-02-17,Female,UK
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,147,47,2025-07-09,341,2025-05-01,Other,UK
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,167,37,2025-07-09,650,2025-07-08,Other,USA
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,174,33,2025-07-09,144,2024-08-19,Male,Germany
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,177,9,2025-07-09,725,2024-08-24,Other,Canada
50,1,6584,371,905,814,5444,2025-07-09,Video 1,Education,2025-05-23,263,197,80,2025-07-09,130,2025-01-09,Other,India
